,tokens,imputed_brand_Apple,imputed_brand_Google,imputed_brand_Missing,target
7137,anyone know android devs sxsw let know there's startup need help,0.0,1.0,0.0,0.0
7138,dawn ipad launch time coincide sxsw gain maximum tech hipster attention genius apple,1.0,0.0,0.0,2.0
7139,anyone know long line sxsw apple store congress,1.0,0.0,0.0,0.0
7140,anyone know sxsw apple store still ipads,1.0,0.0,0.0,0.0
7141,anyone know sxsw mention store crazy line still today,0.0,0.0,1.0,0.0
7142,anyone know sxsw apple store sell macbook battery sxswi,1.0,0.0,0.0,0.0
7143,anyone know apple store sxsw still ipads likely run today,1.0,0.0,0.0,0.0
7144,anyone know pop apple store th amp congress sell g ipads yet sxsw apple sxswi,1.0,0.0,0.0,0.0
7145,strange little japan news penetrates sxsw bubble bar tv cnn suggest anything important ipad go fb,1.0,0.0,0.0,0.0
7146,anyone know location apple pop store sxsw,1.0,0.0,0.0,0.0
7147,anyone know iphone developer attend sxsw please let know someone would like chat,1.0,0.0,0.0,0.0
7148,anyone know hour apple pop store austin sxsw,1.0,0.0,0.0,0.0
7149,anyone know hour sxsw apple store kinda hop open hour,1.0,0.0,0.0,2.0
7150,wonder sxsw creep every year still manage know stop please i'll google,0.0,1.0,0.0,0.0
7151,anyone know hour apple store sxsw,1.0,0.0,0.0,0.0
7152,anyone know ipad situation apple popup store stock sxsw sxswi,1.0,0.0,0.0,0.0
7153,anyone know line like popup apple store sxsw ipad,1.0,0.0,0.0,2.0
7154,anyone know line's like th amp congress temp apple store hear they're open til midnight ipad sxsw latenightgeeks,1.0,0.0,0.0,0.0
7155,anyone know time apple popup store austin close tonite sxsw sxtxstate ipad apple,1.0,0.0,0.0,0.0
7156,anyone know time ipad apple store open th congress sxsw,1.0,0.0,0.0,0.0
7157,anyone know buy waterproof ipad case pouch austin sxsw,0.0,0.0,1.0,0.0
7158,anyone know i'll able find video marissa mayer's sxsw presentation google,0.0,1.0,0.0,2.0
7159,know geek cross road take picture apple pop store sxsw link,1.0,0.0,0.0,2.0
7160,google showcase peak view new google map vector base map sxsw marissagoogle,0.0,1.0,0.0,0.0
7161,google show google place hotpot allow u post review place go search result map friend see others sxsw,0.0,1.0,0.0,2.0
7162,google show preview next gen blogger interface sxsw link cnet,0.0,1.0,0.0,0.0
7163,dennis crowley mention we'd love work google could benefit work u we're social well checkins sxsw,0.0,1.0,0.0,2.0
7164,dennis crowley competitor think we're start compete big guy facebook google checkins sxsw,0.0,1.0,0.0,0.0
7165,linkdown non sxsw edition ipad art show rise austin world poopin day social medium event link,1.0,0.0,0.0,0.0
7166,roll congress past apple popup store sxsw mention social shuttle austin social medium club pic link,1.0,0.0,0.0,0.0
7167,sit indie iphone dev session sxsw let's see like,1.0,0.0,0.0,0.0
7168,sit accessibility disability ipad sxsw,1.0,0.0,0.0,0.0
7169,download free mention sampler band play sxsw link,0.0,0.0,1.0,0.0
7170,sxsw downtown austin apple store congress amp west th street answer question old fashion way google,0.0,1.0,0.0,0.0
7171,google know everything map people traffic around world sxtxstate sxsw link,0.0,1.0,0.0,2.0
7172,set pop shop mention sxsw smart move ipad imho developer matter ipad link,1.0,0.0,0.0,2.0
7173,pop apple store sxsw get shipment ipad go get em ipad,1.0,0.0,0.0,0.0
7174,rim hp go lease store next door put come soon sign link lt mention apple sxsw,1.0,0.0,0.0,0.0
7175,lineup sxsw apple pop store link,1.0,0.0,0.0,0.0
7176,sxsw recap day greaaat explore brand mascot digital age link sxsw hotsheet,0.0,0.0,1.0,0.0
7177,tip mention iphone user turn screen brightness way conserve battery power huge difference sxsw,0.0,0.0,1.0,0.0
7178,set google gsdm sxsw party go zing check event sxsurrogates com come,0.0,1.0,0.0,2.0
7179,bring google map rerouted image jcpenney image macys trashy restraunts comment uosxsw sxsw,0.0,1.0,0.0,1.0
7180,n slap face link code valid p infektd sxsw necro,0.0,0.0,1.0,0.0
7181,atzip iphone app release time sxsw wait line bar band app link,1.0,0.0,0.0,2.0
7182,set ipad swift upbeat service morning sxsw apple pop store,1.0,0.0,0.0,2.0
7183,juicing iphone thanks chevy volt boothe sxsw,1.0,0.0,0.0,0.0
7184,load iphone w apps prep sxsw i'm curious see rise top,1.0,0.0,0.0,2.0
7185,group next ppl mention table everyone use thier phone ipad instead take sxsw,0.0,0.0,1.0,0.0
7186,first stop sxsw mention amp mention hunt austin java get spy game chance win ipad,1.0,0.0,0.0,2.0
7187,gear make splash mention launch quot groupon live social type quot reward sxsw link,0.0,0.0,1.0,0.0
7188,gear make splash mention launch quot groupon live social type quot reward sxsw link,0.0,0.0,1.0,0.0
7189,gear make splash mention launch quot groupon live social type quot reward sxsw link via mention,0.0,0.0,1.0,0.0
7190,n sheep slaughter link code valid p infektd sxsw necro,0.0,0.0,1.0,0.0
7191,apple pop store sxsw like dangle red meat front lion irresistible amp little unfair can't help,1.0,0.0,0.0,2.0
7192,apple pop store sxsw sell new ipad link,1.0,0.0,0.0,0.0
7193,apple pop store sxsw link tech,1.0,0.0,0.0,0.0
7194,apple pop store making appearance austin sxsw link,1.0,0.0,0.0,0.0
7195,apple pop store austin sxsw ipad launch mention think appreciate link link,1.0,0.0,0.0,0.0
7196,apple pop store selling ipad sxsw link via mention tech retail,1.0,0.0,0.0,0.0
7197,gsdm amp google industry party sxsw mention house,0.0,1.0,0.0,0.0
7198,geek amp gadget today's superstar people line hrs sxswpopup shop buy ipad amp girl beg hug crowley sxsw,0.0,0.0,1.0,0.0
7199,sugar amp gold play fitzgerald's houston tonight way sxsw free show bodyaches remix ep link,0.0,0.0,1.0,0.0
7200,droid amp mac rt mention agnerd confession use laptop ipad amp blackberry follow sxsw afar see agchat rock,1.0,0.0,0.0,0.0
7201,amp iphone user friends keep borrowing verizon iphone chk sxsw schedule network ridiculously slow,1.0,0.0,0.0,2.0
7202,sxsw tip make sure bring iphone charger recharge party cnnsxsw link,1.0,0.0,0.0,0.0
7203,google impact available quot next month quot sign bavc org impact swesxsw sxsw yam bavcid,0.0,1.0,0.0,0.0
7204,get ipad apple's pop store downtown austin sxsw link,1.0,0.0,0.0,2.0
7205,want ipad chance apple open temporary store sxsw link via mention,1.0,0.0,0.0,0.0
7206,many ipad sxsw use cool,1.0,0.0,0.0,0.0
7207,lot ipad motorola xooms sxsw tabletwars,1.0,0.0,0.0,0.0
7208,lose ipad sterling sxsw keynote find one turn lose found,1.0,0.0,0.0,0.0
7209,coolest ipad case ever etch sketch sxsw link,1.0,0.0,0.0,2.0
7210,coolest ipad case ever etch sketch sxsw link via mention,1.0,0.0,0.0,2.0
7211,put ipad idiot smcomedyfyeah sxsw,1.0,0.0,0.0,1.0
7212,get ipad envy flight sxsw,1.0,0.0,0.0,2.0
7213,serious ipad envy tot around one's macbook pro cord girl sxsw,1.0,0.0,0.0,2.0
7214,take ipad work sxsw figure i'm gonna need i'm,0.0,0.0,1.0,0.0
7215,hmm ipad charge last night worry make full day sxsw,1.0,0.0,0.0,2.0
7216,friday ipad order midway toured shape great day almost forget go sxsw toocoolforsxswanyway,1.0,0.0,0.0,2.0
7217,apple's ipad pop shop link sxsw,1.0,0.0,0.0,2.0
7218,iphone ipad mac oh agchat sxsw,0.0,0.0,1.0,2.0
7219,ipad download broadfeed app well content delivery link sxsw,1.0,0.0,0.0,2.0
7220,need ipad get one apple pop store sxsw link,1.0,0.0,0.0,0.0
7221,sxsw japan sendai prayforjapan beforetwitter ipad tiesto hotel airplane food,1.0,0.0,0.0,0.0
7222,i'm panel flipboard one fave ipad apps sxsw,1.0,0.0,0.0,2.0
7223,mention panel hashtag mom ipad yourmom sxsw win,1.0,0.0,0.0,0.0
7224,first panel sxsw day indie iphone development game iphone,1.0,0.0,0.0,0.0
7225,saw company today ready launch sound lot like google circle actual personal privacy www mycube com sxsw,0.0,1.0,0.0,0.0
7226,smart company rt mention rumor apple open temporary store downtown austin sxsw amp ipad launch bit ly g mzb,1.0,0.0,0.0,2.0
7227,smart company apple set open pop shop core sxsw action link apple,1.0,0.0,0.0,2.0
7228,final preparation launch underway join tomorrow we've get special android promotion start sxsw,0.0,1.0,0.0,2.0
7229,beach party apple apps analytics geekspringbreak sxsw style mention time start pack quot,1.0,0.0,0.0,2.0
7230,google's party sxsw huge antigov lobby initiative invoke privacy puregenius link,0.0,1.0,0.0,2.0
7231,ain't party like google party cause google party get tacos n ice cream sxsw,0.0,1.0,0.0,2.0
7232,mention party photobooth sxsw donthate link mention,0.0,0.0,1.0,0.0
7233,vinh flipboard step forward ipad mag get right go path wired path sxsw,1.0,0.0,0.0,2.0
7234,kindda expect quot mention apparently line get ipad sxsw store grow block block past min wut quot,1.0,0.0,0.0,0.0
7235,google expect release new uber social share sxsw circle thought link,0.0,1.0,0.0,2.0
7236,stop pop apple store lame z come apple still cut weight half sxsw,1.0,0.0,0.0,1.0
7237,pen paper iphone amp ipad immediate use session medium analytics need hit sxsw wall,1.0,0.0,0.0,0.0
7238,win openbeta ipad mention sxsw panel link today mention usguys cc mention dgtltribe sxswbuffalo,1.0,0.0,0.0,0.0
7239,apple's open temporary store downtown austin sell ipads sxsw link via mention,1.0,0.0,0.0,0.0
7240,good people mention cover ipad launch live apple pop store austin sxsw link,1.0,0.0,0.0,0.0
7241,people line apple store downtown austin ipad sxsw,1.0,0.0,0.0,0.0
7242,mention peter cashmore ipad minor improvement worth unless money burn sxsw,1.0,0.0,0.0,1.0
7243,need upgrade iphone asap take pic without flash blow gs ehteam sxsw,1.0,0.0,0.0,0.0
7244,link iphone kneejockey ftw sxsw,0.0,0.0,1.0,0.0
7245,verizon iphone sxsw bar baby suck amp,1.0,0.0,0.0,2.0
7246,awesome iphone case mention sxsw,1.0,0.0,0.0,2.0
7247,awesome iphone charge locker registrant's lounge sxsw link,1.0,0.0,0.0,2.0
7248,get iphone juiced sonos team sxsw next apple store austin gotta love link,1.0,0.0,0.0,2.0
7249,wow iphone drop side iron cactus balcony screen shatter amaze sxsw fb,1.0,0.0,0.0,2.0
7250,another iphone relate dream invent app dispenses chili cheese waffle fry sxsw allcomfortfooddiet,1.0,0.0,0.0,0.0
7251,verizon iphones fell back hour instead spring ahead link sxsw tech,1.0,0.0,0.0,0.0
7252,sxsw photography android many live photo watch live feed link,0.0,0.0,1.0,0.0
7253,sxsw photography iphone many live photo amp vids watch live feed link,1.0,0.0,0.0,0.0
7254,lightbox photo want new android camera app sxsw link,0.0,1.0,0.0,0.0
7255,lightbox photo want new android camera app sxsw techcrunch link sxsw android,0.0,1.0,0.0,0.0
7256,lightbox photo want new android camera app sxsw link android iphone newandroid sxsw,0.0,1.0,0.0,0.0
7257,lightbox photo want new android camera app link sxsw,0.0,1.0,0.0,2.0
7258,line ppl around block sxsw party apple store insane link,1.0,0.0,0.0,0.0
7259,plane full gogglers google marketer tell friend like community read newspaper brings sxsw,0.0,1.0,0.0,2.0
7260,woman plane next nook blackberry curve android ipad purse sxsw,0.0,1.0,0.0,0.0
7261,sxsw apple business key music event link via mention,1.0,0.0,0.0,0.0
7262,random apple fan buy lunch everyone line sxsw popup apple store ipad,1.0,0.0,0.0,0.0
7263,random apple fan buy lunch everyone line sxsw popup apple store ipad randomactofkindness link,1.0,0.0,0.0,0.0
7264,hope apple enough foresight overstock austin store ipad tomorrow sxsw,1.0,0.0,0.0,0.0
7265,tech apple head sxsw set temporary store austin link technology,1.0,0.0,0.0,0.0
7266,tech apple head sxsw set temporary store austin apple go sxsw year link technology,1.0,0.0,0.0,0.0
7267,apple prepare release ipad japan nuclear power plant heat tie usual sxsw heat first party nite,1.0,0.0,0.0,0.0
7268,damn apple know like even begin apple win sxsw link via mention sxsw,1.0,0.0,0.0,2.0
7269,tech apple open pop store austin sxsw link technology,1.0,0.0,0.0,0.0
7270,tech apple open pop store austin sxsw geekfest apple link technology,1.0,0.0,0.0,0.0
7271,tech apple open pop store austin sxsw geekfest apple brian lam thousand link technology,1.0,0.0,0.0,0.0
7272,tech apple open pop store austin sxsw apple set pop store west sixth link technology,1.0,0.0,0.0,0.0
7273,smart apple open pop austin sxsw link hope stock extra battery charger thx mention,1.0,0.0,0.0,2.0
7274,smart apple open pop store austin people sxsw get new ipads bite ly h via mention mention,1.0,0.0,0.0,2.0
7275,apple pop store austin sxsw get peeps line store finish brand power,1.0,0.0,0.0,2.0
7276,apple pop store congress ipad everywhere sxsw mosaicxm,1.0,0.0,0.0,0.0
7277,sxsw apple pop store set right th st fellow truck driver delivering furniture,1.0,0.0,0.0,0.0
7278,apple pop store austin ipad sxsw,1.0,0.0,0.0,0.0
7279,ooooo apple rumor open temporary store sxsw link,1.0,0.0,0.0,2.0
7280,tech apple save sxsw set open pop store link technology,1.0,0.0,0.0,0.0
7281,tech apple save sxsw set open pop store despite two austin texas location link technology,1.0,0.0,0.0,2.0
7282,smart apple set square foot temporary store sxsw sell new ipads test potential traffic link aapl,1.0,0.0,0.0,2.0
7283,sxsw apple store sell last ipad,1.0,0.0,0.0,0.0
7284,apple store downtown apple really keep store open permanently convience location sxsw,1.0,0.0,0.0,2.0
7285,apple store literally build sxsw conference mention apple store sxsw link photo,1.0,0.0,0.0,2.0
7286,apple store mention he's buying ipad guess geek they're drunk hahaha sxsw,1.0,0.0,0.0,2.0
7287,pop apple store austin mention sxsw live link,1.0,0.0,0.0,0.0
7288,pop apple store crew give water people wear street clothes apple logos minute ago sxsw,1.0,0.0,0.0,0.0
7289,pop apple store sxsw mention apple store sxsw w others pic link,1.0,0.0,0.0,0.0
7290,pop apple store austin week sxsw time ipad ship great timing link,1.0,0.0,0.0,2.0
7291,pop apple store seem pop ipad sxsw,1.0,0.0,0.0,1.0
7292,pop apple store still line around block sxsw,1.0,0.0,0.0,2.0
7293,pop apple store sell ipad sxsw line insane link,1.0,0.0,0.0,0.0
7294,apple store huge success already methinks live music capitol could use one fulltime eh nudgenudge appleatxdt sxsw,1.0,0.0,0.0,2.0
7295,pop apple store lengthy line presumably ipad sxsw link,1.0,0.0,0.0,0.0
7296,rumor apple set temporary store ipad release near sxsw convention center downtown austin link sxsw ipad,1.0,0.0,0.0,0.0
7297,mingly apple tv day giveaway register win sxsw winning link,1.0,0.0,0.0,0.0
7298,sweet apple's open pop shop scarbrough building congress ipad link via mention sxsw,1.0,0.0,0.0,2.0
7299,sxsw applestore mention apple store sxsw link,1.0,0.0,0.0,0.0
7300,mention plus jackie iphone occasionally sxsw link usguys,1.0,0.0,0.0,0.0
7301,next poke liked amp tweet google love story sxsw link sxsw sxsw sxswic,0.0,1.0,0.0,0.0
7302,pop apple store austin still ipad stock lazyweb sxsw,1.0,0.0,0.0,0.0
7303,apple pop store sxsw go impulse control j mp h,1.0,0.0,0.0,2.0
7304,apple pop store event like sxsw u think amp could least put extra friggen tower sxsw,1.0,0.0,0.0,0.0
7305,apple temporarily open store austin sxsw,1.0,0.0,0.0,0.0
7306,link report apple open pop store sxsw,1.0,0.0,0.0,0.0
7307,google reportedly unveil new social network call circle likely launch may link googlecircles googleme sxsw,0.0,1.0,0.0,0.0
7308,google's possible release new social network circle look endorsed aclu link sxsw sxsw,0.0,1.0,0.0,0.0
7309,new blog post ipad giveaway link actor diet sxsw,1.0,0.0,0.0,2.0
7310,spot mention iphone sxsw link,1.0,0.0,0.0,0.0
7311,mention power struggle internet industry boil quot platform amp app quot see facebook ipad sxsw,1.0,0.0,0.0,0.0
7312,folk powerpad give free dual contraption charge iphone fortuitous phone nearly dead sxsw ignitesxsw,1.0,0.0,0.0,0.0
7313,planzai app feature official british music schedule android market link sxsw,0.0,1.0,0.0,2.0
7314,google tip launch social network today sxsw call circle link,0.0,1.0,0.0,2.0
7315,ppl authoritzed scrape republish page r google bing bing google mention qagb sxsw,0.0,1.0,0.0,0.0
7316,smart apple creates pop store sxsw peddle ipad ipad take sxsw video link,1.0,0.0,0.0,2.0
7317,apple employee run line high give everyone sxsw,1.0,0.0,0.0,0.0
7318,clearly apple another daylight saving time bug iphone alarm also need remember fix room's clock whoop sxsw,1.0,0.0,0.0,1.0
7319,nice apple make lot sell sure rt mention apple popup store sxsw link,1.0,0.0,0.0,2.0
